0.446106,0.464622
0.948961,0.339618
0.928301,0.523010
0.657664,0.391707
0.372352,0.422117
0.713859,0.383292
0.464584,0.872567
0.086381,0.224088
0.978024,0.357405
0.559450,0.283674
0.301120,0.723866
0.395257,0.488270
0.102668,0.830732
0.395125,0.720510
0.047239,0.973784
0.853890,0.637574
0.113462,0.758561
0.659206,0.140550
0.303793,0.335045
0.118926,0.882329
0.354079,0.390790
0.949248,0.130168
0.637298,0.605977
0.277752,0.720407
0.101572,0.266725
0.009417,0.396403
0.005207,0.055870
0.322997,0.594304
0.491456,0.851359
0.387434,0.169578
0.632094,0.464570
0.884956,0.547991
0.123094,0.446938
0.838442,0.739840
0.304971,0.574677
0.406033,0.281154
0.413855,0.298417
0.478575,0.739229
0.835387,0.158893
0.305568,0.457813
0.627244,0.641996
0.663767,0.746981
0.572495,0.389068
0.248653,0.192412
0.940428,0.909530
0.890727,0.903920
0.171082,0.657165
0.389140,0.061070
0.368202,0.866505
0.630285,0.124544
0.668215,0.820753
0.391539,0.719520
0.273287,0.352527
0.485292,0.108577
0.218785,0.300792
0.687792,0.947752
0.381493,0.308919
0.310948,0.936640
0.638056,0.146968
0.057693,0.392733
0.694987,0.069119
0.468294,0.790962
0.084708,0.710218
0.837607,0.402964
0.438213,0.624413
0.705536,0.908571
0.426771,0.260862
0.410892,0.640665
0.670014,0.851891
0.890731,0.358042
0.975315,0.169277
0.157937,0.929923
0.081596,0.474525
0.101645,0.548718
0.625432,0.117223
0.730684,0.060136
0.831223,0.699505
0.690624,0.729424
0.642597,0.302408
0.666205,0.218862
0.432708,0.840774
0.655035,0.397871
0.695700,0.886226
0.041028,0.632236
0.533986,0.112463
0.493172,0.972360
0.131776,0.853289
0.475101,0.417433
0.817783,0.107958
0.552053,0.739706
0.343582,0.886173
0.285730,0.381924
0.734156,0.508785
0.602529,0.876993
0.105177,0.400480
0.632418,0.446440
0.898118,0.985662
0.927775,0.956426
0.823042,0.480555
0.622128,0.982662
0.167427,0.271086
0.049852,0.142457
0.928057,0.846435
0.686602,0.567888
0.101123,0.748287
0.896398,0.695517
0.896358,0.813368
0.063213,0.291429
0.073208,0.563025
0.250639,0.229196
0.479970,0.216713
0.793706,0.865671
0.911311,0.740750
0.527457,0.869861
0.488581,0.734253
0.531994,0.822688
0.002194,0.358515
0.801216,0.712334
0.030192,0.278175
0.412816,0.103407
0.525328,0.736623
0.017439,0.070139
0.039902,0.658590
0.288595,0.001796
0.277521,0.466170
0.614086,0.240580
0.614870,0.124199
0.987950,0.040559
0.504619,0.164356
0.855545,0.838677
0.891553,0.890426
0.433399,0.281711
0.563713,0.447986
0.138406,0.188087
0.313439,0.610904
0.947176,0.582095
