0.212234,0.771067
0.035255,0.191574
0.661804,0.134651
0.098220,0.546802
0.187480,0.343700
0.831491,0.054555
0.286478,0.360780
0.817330,0.880227
0.245079,0.712476
0.465431,0.492441
0.307882,0.167475
0.831595,0.663481
0.076498,0.074523
0.866915,0.576510
0.805039,0.156477
0.769946,0.771097
0.938830,0.911873
0.360236,0.695135
0.438703,0.713746
0.588421,0.339192
0.797332,0.336674
0.304651,0.072991
0.294664,0.816859
0.631152,0.183954
0.461814,0.949815
0.951788,0.895813
0.078389,0.258109
0.574292,0.776083
0.936755,0.066786
0.751381,0.492131
0.256796,0.040382
0.369029,0.058923
0.918788,0.585803
0.911249,0.106741
0.994944,0.909718
0.377731,0.628842
0.284240,0.177727
0.771880,0.288921
0.033810,0.759155
0.131529,0.291165
0.157309,0.519716
0.289663,0.402515
0.822299,0.420599
0.931962,0.464622
0.796778,0.741073
0.439279,0.003620
0.588969,0.485905
0.414550,0.733375
0.805763,0.231097
0.299515,0.520313
0.839740,0.632707
0.038554,0.775258
0.348676,0.031976
0.410455,0.527507
0.233309,0.253314
0.059845,0.680806
0.803445,0.394552
0.409634,0.831238
0.863598,0.841139
0.550039,0.307159
0.669941,0.521862
0.285551,0.964527
0.179212,0.135076
0.483306,0.270914
0.437987,0.935171
0.422097,0.702627
0.154162,0.082653
0.858198,0.212318
0.259688,0.412527
0.552739,0.749822
0.736145,0.967230
0.353109,0.486364
0.343687,0.636075
0.833066,0.284601
0.202788,0.046728
0.556679,0.412948
0.355011,0.075258
0.570941,0.256594
0.194453,0.153169
0.389745,0.761673
0.400220,0.719630
0.110284,0.852746
0.524809,0.838884
0.968827,0.339591
0.634432,0.984078
0.624935,0.633719
0.930046,0.907732
0.936803,0.810025
0.680104,0.623539
0.478083,0.170976
0.675273,0.793724
0.649454,0.737419
0.089665,0.042766
0.198941,0.566361
0.183133,0.220219
0.131931,0.761697
0.301855,0.096104
0.068799,0.181504
0.863008,0.991842
0.911589,0.773763
0.002074,0.848572
0.396629,0.353312
0.603333,0.659610
0.489012,0.800365
0.893311,0.006871
0.564965,0.842029
0.982608,0.098002
0.795780,0.390143
0.142349,0.033346
0.965625,0.894955
0.777697,0.480185
0.168262,0.065485
0.217670,0.994463
0.584556,0.317896
0.606868,0.899935
0.765444,0.592616
0.540288,0.882099
0.864655,0.973307
0.679418,0.092909
0.138114,0.483268
0.577868,0.073401
0.420163,0.087838
0.254716,0.485124
