0.071225,0.717042
0.815980,0.410735
0.642929,0.548059
0.196595,0.736612
0.588819,0.664926
0.895337,0.811305
0.451181,0.571194
0.197619,0.750795
0.357990,0.227844
0.042959,0.548845
0.816444,0.314840
0.484876,0.844029
0.808975,0.864851
0.559673,0.166644
0.972593,0.940280
0.832664,0.255781
0.605709,0.504690
0.228494,0.866817
0.835426,0.534364
0.336123,0.115253
0.634254,0.227712
0.631415,0.506611
0.722404,0.359959
0.414131,0.404088
0.749905,0.209436
0.862511,0.470144
0.741284,0.139035
0.134399,0.669523
0.129002,0.978246
0.445339,0.174822
0.186604,0.671694
0.356425,0.940747
0.202268,0.422036
0.922649,0.456477
0.785572,0.337782
0.996518,0.527538
0.623460,0.954490
0.927815,0.840297
0.752764,0.083743
0.607435,0.647579
0.385372,0.137136
0.088314,0.661136
0.618229,0.144114
0.421379,0.913184
0.255712,0.679036
0.921495,0.708352
0.338415,0.413404
0.408554,0.597191
0.831794,0.011910
0.582207,0.710443
0.173200,0.653917
0.626960,0.708299
0.690511,0.398988
0.220974,0.349513
0.217390,0.318530
0.714206,0.237483
0.635933,0.678368
0.829913,0.311160
0.025927,0.871570
0.114759,0.498735
0.097832,0.353254
0.794440,0.150812
0.758037,0.272787
0.960444,0.869956
0.937417,0.625399
0.730723,0.562758
0.574175,0.862109
0.923784,0.002566
0.639830,0.950353
0.779608,0.855063
0.277457,0.485617
0.312759,0.854252
0.930627,0.494486
0.837282,0.141992
0.795116,0.798094
0.658588,0.387578
0.698122,0.817032
0.404009,0.918012
0.769852,0.161221
0.495543,0.712844
0.955451,0.622741
0.899038,0.577932
0.852777,0.854198
0.477342,0.410306
0.137975,0.697220
0.287553,0.861156
0.116376,0.269806
0.807693,0.142726
0.014825,0.944749
0.667604,0.431544
0.819189,0.464062
0.178554,0.452879
0.173445,0.179421
0.826136,0.572841
0.892953,0.828326
0.368430,0.624634
0.828305,0.173541
0.277394,0.686357
0.092544,0.167951
0.165801,0.906856
0.800952,0.589825
0.602054,0.698152
0.517695,0.309902
0.922290,0.307043
0.455364,0.867552
0.979592,0.522116
0.095228,0.323193
0.460905,0.272057
0.573220,0.200807
0.228084,0.516480
0.353083,0.258658
0.558456,0.197647
0.691789,0.963464
0.489228,0.307582
0.256844,0.789669
0.571122,0.188479
0.134037,0.706148
0.953991,0.750279
0.165239,0.355990
0.231660,0.690111
0.058467,0.619738
0.461083,0.397081
0.820530,0.496927
0.812969,0.426053
0.364058,0.892598
0.688348,0.418992
0.438831,0.072012
0.388861,0.778392
0.732736,0.822817
0.830823,0.469696
0.763324,0.380827
0.490522,0.385944
0.294416,0.959715
0.506674,0.637027
0.012375,0.845327
0.465113,0.742485
0.290037,0.259206
0.401867,0.442066
0.375187,0.886551
0.356526,0.864583
0.918069,0.438736
0.515662,0.742697
0.142154,0.877266
0.452891,0.985441
0.541572,0.528507
0.641701,0.103297
0.835304,0.155592
0.993404,0.397974
0.664486,0.035004
0.579050,0.471413
0.419504,0.231241
0.635671,0.642205
0.067102,0.848785
0.586348,0.014764
0.669296,0.853521
0.000755,0.254750
0.243976,0.465925
0.020826,0.662174
0.432359,0.316709
0.515916,0.949852
0.553212,0.180353
0.900903,0.371908
0.743048,0.143544
0.396776,0.076916
0.610667,0.534607
0.239894,0.800694
0.710526,0.138888
0.428576,0.133304
0.389519,0.368803
0.211805,0.611500
0.669677,0.650953
0.188683,0.459901
0.673936,0.884961
0.174292,0.907740
0.430643,0.421677
0.087563,0.677231
0.626720,0.986801
0.519742,0.960345
0.993809,0.458324
0.051852,0.480002
0.864098,0.608828
0.539218,0.703093
0.360811,0.244733
0.574596,0.659628
0.117107,0.081882
0.817975,0.335298
0.022461,0.149658
0.193158,0.751706
0.929785,0.618379
0.844872,0.789262
0.534935,0.524412
0.664947,0.004438
0.527317,0.038019
0.647010,0.812341
0.570536,0.187986
0.608495,0.377544
0.364075,0.940372
0.665326,0.219958
0.061896,0.868203
0.306836,0.171771
0.151873,0.770457
0.384485,0.623562
0.972048,0.452936
0.837474,0.877169
0.600366,0.968923
0.553903,0.332439
0.543072,0.627707
0.041371,0.417803
0.460925,0.222137
0.880404,0.957871
0.174908,0.168461
0.291969,0.219449
0.652896,0.619248
0.551162,0.807880
0.464826,0.028535
0.143871,0.251956
0.134210,0.526694
0.808213,0.762682
0.867673,0.311761
0.491812,0.858204
0.116550,0.159682
0.511364,0.781290
0.678853,0.758784
0.703372,0.291409
0.326641,0.165380
0.574371,0.821692
0.225117,0.935823
0.388845,0.973997
0.521874,0.053626
0.937130,0.435000
0.185498,0.397503
0.138205,0.726876
0.814135,0.488670
0.344875,0.012374
0.180852,0.967664
0.419879,0.496367
0.438882,0.747745
0.055749,0.387018
0.546356,0.966064
0.913782,0.184011
0.455994,0.380105
0.746566,0.473711
0.152363,0.869155
0.231131,0.485649
0.577701,0.077737
0.889765,0.686652
0.351668,0.051231
0.075389,0.612791
0.768323,0.334761
0.623302,0.913536
0.417532,0.208368
0.359774,0.438056
0.963147,0.148693
0.301686,0.641741
0.527562,0.680656
0.706676,0.451460
0.703138,0.440611
0.170201,0.029280
0.494902,0.918850
0.165447,0.004368
0.798250,0.802316
0.913685,0.250613
0.410012,0.085031
0.993995,0.654477
0.448622,0.848934
0.858785,0.963825
0.691971,0.830937
0.267663,0.637637
0.647455,0.899534
0.358769,0.140193
0.354574,0.249290
0.435179,0.181090
0.053457,0.266665
0.821214,0.542087
0.163665,0.074617
0.197892,0.896618
0.435093,0.049500
0.681370,0.127102
0.969362,0.966060
0.465425,0.801148
0.789677,0.766116
0.047209,0.121614
0.797336,0.945476
0.604203,0.452372
0.588461,0.557136
0.735889,0.968714
0.987682,0.069730
0.634560,0.935390
0.995121,0.751715
0.218436,0.225535
0.519468,0.974316
0.242348,0.322459
0.542368,0.756862
0.972589,0.843915
0.521988,0.699868
0.531203,0.051635
0.271802,0.678176
0.140182,0.402383
0.412204,0.147438
0.016156,0.917447
0.317793,0.726413
0.801720,0.972924
0.436549,0.879122
0.682941,0.143618
0.862190,0.662761
0.268697,0.033118
0.654900,0.482784
0.045452,0.830642
0.597799,0.872630
0.591898,0.640338
0.935217,0.769086
0.366787,0.866330
0.706070,0.138803
0.024985,0.253940
0.740921,0.205507
0.310158,0.845973
0.490625,0.137503
0.850055,0.272604
0.423370,0.775304
0.047767,0.340513
0.622544,0.348690
0.111846,0.953783
0.957114,0.718026
0.719384,0.961580
0.709440,0.750420
0.139583,0.694046
0.782208,0.212301
0.617945,0.134085
0.740280,0.818319
0.107656,0.764105
0.859254,0.479000
0.061187,0.211314
0.228981,0.299398
0.628793,0.403143
0.544790,0.165591
0.019129,0.906234
0.702966,0.941984
0.212480,0.691988
0.320183,0.099032
0.926645,0.497069
0.603014,0.937000
0.264913,0.764325
0.729257,0.145906
0.717793,0.172143
0.010227,0.077836
0.046874,0.686311
0.834265,0.038249
0.574580,0.031381
0.668673,0.154016
0.513657,0.356398
0.894908,0.513886
0.162478,0.212316
0.009418,0.608114
0.109715,0.300462
0.108448,0.632903
0.512986,0.608890
0.395738,0.974366
0.717132,0.769794
0.500887,0.231365
0.326111,0.716128
0.728867,0.242233
0.393045,0.391510
0.924148,0.108179
0.331959,0.785876
0.632435,0.770411
0.418835,0.592593
0.252389,0.444374
0.236591,0.366055
0.318816,0.693483
0.110143,0.410611
0.587707,0.614593
0.780131,0.397328
0.525427,0.645394
0.594179,0.009468
0.493734,0.465422
0.682670,0.058004
0.815905,0.454528
0.517941,0.453190
0.751506,0.659128
0.228406,0.390886
0.871351,0.464377
0.452538,0.851919
0.735771,0.527292
0.322194,0.317343
0.231494,0.323581
0.830442,0.619817
0.938491,0.720403
0.652157,0.057908
0.551612,0.257786
0.499241,0.494170
0.859712,0.906807
0.170081,0.671340
0.874328,0.151464
0.624526,0.990635
0.453191,0.717009
0.319641,0.870754
0.996731,0.441405
0.578486,0.112933
0.577920,0.206963
0.442658,0.780695
0.972283,0.269246
0.046267,0.885317
0.555336,0.824219
0.658262,0.058824
0.846381,0.815706
0.848433,0.128976
0.712574,0.502853
0.064363,0.057571
0.737796,0.649444
0.414485,0.724643
0.054643,0.074417
0.964034,0.658633
0.128197,0.215765
0.717860,0.227755
0.896128,0.585907
0.890735,0.144299
0.054274,0.479807
0.799048,0.526552
0.093039,0.961721
0.750271,0.105618
0.270231,0.938802
0.027448,0.486183
0.651984,0.846476
0.105466,0.940080
0.840500,0.022609
0.216886,0.553150
0.046928,0.125200
0.060561,0.911145
0.811836,0.386577
0.405125,0.711849
0.642928,0.204405
0.542168,0.578584
0.152289,0.525360
0.192898,0.019686
0.032236,0.212033
0.285507,0.839122
0.123666,0.096670
0.998934,0.426458
0.609346,0.622473
0.694778,0.029221
0.366972,0.552808
0.574541,0.670635
0.047968,0.002267
0.436304,0.618277
0.831936,0.575807
0.445503,0.325006
0.167772,0.882273
0.710739,0.821340
0.798672,0.798870
0.818277,0.977863
0.646522,0.873094
0.887703,0.734888
0.463780,0.948143
0.957489,0.068340
0.948148,0.496841
0.604286,0.862451
0.042802,0.840282
0.192558,0.524752
0.500958,0.292422
0.347702,0.235000
0.609390,0.840541
0.137938,0.336252
0.589222,0.917869
0.689574,0.935144
0.311807,0.268678
0.853325,0.250002
0.711585,0.980596
0.394953,0.599911
0.160963,0.943406
0.442926,0.766411
0.339202,0.766241
0.547115,0.499887
0.320700,0.977125
0.660300,0.626073
0.286990,0.676320
0.799273,0.561822
0.653783,0.589236
0.906291,0.545183
0.326634,0.869253
0.841497,0.017447
0.174937,0.297765
0.927529,0.127574
0.401498,0.963911
0.994390,0.268934
0.105564,0.683158
0.635688,0.135742
0.699304,0.861813
0.741263,0.510843
0.093972,0.340726
0.638538,0.318445
0.163181,0.088478
0.130016,0.001172
0.961724,0.957950
0.404503,0.473658
0.856422,0.688678
0.024281,0.585874
0.347304,0.480904
0.259491,0.052705
0.985477,0.843300
0.630388,0.020001
0.176591,0.256199
0.013725,0.434892
0.746219,0.962305
0.869042,0.285239
0.218801,0.136369
0.876558,0.578712
0.365416,0.514636
0.282947,0.083795
0.468309,0.540135
0.945427,0.085239
0.126756,0.571526
0.550332,0.007935
0.919293,0.852457
0.976627,0.931864
0.978143,0.578786
0.736798,0.840410
0.502706,0.954254
0.634260,0.200484
0.045138,0.047940
0.380823,0.724823
0.143949,0.220099
0.716067,0.964494
0.914357,0.744604
0.384338,0.533247
0.404044,0.817505
0.994362,0.875306
0.224559,0.520079
0.526606,0.490013
0.268548,0.730755
0.633479,0.080875
0.152199,0.309582
0.071547,0.975157
0.290868,0.575325
0.934463,0.929632
0.839560,0.340924
0.096619,0.666807
0.160651,0.668429
0.696217,0.153196
0.111817,0.637346
0.698151,0.216321
0.019721,0.279991
0.412442,0.335307
0.302511,0.711477
0.570562,0.116783
0.724729,0.662282
0.801011,0.162301
0.865424,0.411329
0.645821,0.505707
0.248347,0.435983
0.109030,0.437157
0.503855,0.635059
0.818884,0.404556
0.586272,0.868418
0.378356,0.933293
0.671008,0.578088
0.603551,0.618383
0.782882,0.785124
0.894602,0.937266
0.810814,0.025547
0.022227,0.544209
0.467371,0.049917
0.814273,0.966835
0.680109,0.529394
0.751023,0.754029
0.466403,0.391595
0.178747,0.919135
0.921019,0.048397
0.033436,0.996043
0.716349,0.162605
0.247852,0.573742
0.807445,0.885626
0.271227,0.988855
0.764230,0.794773
0.762443,0.457957
0.084677,0.508112
0.020895,0.379750
0.310499,0.281291
0.873792,0.868932
0.995492,0.706274
0.911320,0.213202
0.568203,0.731553
0.590349,0.218076
0.757660,0.479659
0.479638,0.647630
0.568264,0.423072
0.857794,0.969561
0.306073,0.213881
0.718198,0.878301
0.412182,0.423224
0.817000,0.352569
0.245611,0.526818
0.539483,0.137480
0.331500,0.036705
0.580447,0.489966
0.148455,0.568546
0.105008,0.715437
0.088842,0.433702
0.717908,0.847025
0.254004,0.891031
0.211222,0.118589
0.120701,0.213410
0.318523,0.067800
0.943564,0.472696
0.434947,0.939559
0.637749,0.367548
0.122711,0.597149
0.005052,0.985268
0.929716,0.920451
0.904976,0.490101
0.987409,0.067799
0.863473,0.305584
0.933333,0.831934
0.769947,0.186255
0.608026,0.368636
0.079726,0.059945
0.296109,0.741313
0.287959,0.765037
0.293760,0.237584
0.640186,0.954571
0.737702,0.807057
0.547565,0.166201
0.641410,0.372640
0.370649,0.841916
0.814484,0.240203
0.425983,0.177557
0.309790,0.770697
0.734487,0.896876
0.022851,0.975931
0.283842,0.268322
0.307733,0.620686
0.185520,0.906148
0.510932,0.945237
0.087301,0.780018
0.053862,0.288315
0.809710,0.376367
0.242968,0.749267
0.899571,0.902510
0.880212,0.593853
0.698403,0.748865
0.425051,0.814606
0.735214,0.425845
0.515377,0.793758
0.734485,0.846111
0.603162,0.288984
0.832944,0.451901
0.498723,0.901691
0.108494,0.542931
0.706527,0.901204
0.843795,0.170277
0.729969,0.064213
0.801220,0.425879
0.602419,0.709447
0.599159,0.295367
0.816000,0.361282
0.780101,0.628250
0.095679,0.663006
0.408015,0.535271
0.223194,0.062519
0.126366,0.777481
0.838942,0.564721
0.378270,0.154944
0.703275,0.556461
0.216452,0.451817
0.171287,0.979944
0.403505,0.406480
0.159677,0.956007
0.945253,0.642159
0.988670,0.449820
0.330048,0.044765
0.361639,0.680201
0.865772,0.287143
0.942054,0.111274
0.437954,0.056204
0.637374,0.857407
0.344464,0.579198
0.774879,0.906714
0.490576,0.183327
0.615495,0.374377
0.433734,0.120253
0.443314,0.463339
0.095537,0.258681
0.186438,0.247093
0.807672,0.008784
0.076623,0.600098
0.635753,0.315573
0.179036,0.624961
0.769352,0.227105
0.475626,0.713708
0.756723,0.548130
0.568821,0.864242
0.334226,0.632808
0.023246,0.204069
0.295887,0.516950
0.510337,0.172269
0.637461,0.446033
0.437829,0.975630
0.278815,0.812482
0.706584,0.187347
0.566159,0.742955
0.467587,0.955118
0.463551,0.054295
0.352408,0.473849
0.770691,0.900520
0.144822,0.747985
0.202651,0.532085
0.405855,0.794034
0.096308,0.331574
0.501669,0.911350
0.130270,0.575480
0.765018,0.698526
0.727946,0.822678
0.905173,0.363483
0.818959,0.403178
0.470330,0.351191
0.895345,0.659411
0.131869,0.759276
0.315634,0.954121
0.923966,0.290487
0.049378,0.223854
0.020627,0.039133
0.647858,0.738373
0.536319,0.899876
0.944145,0.968274
0.594006,0.012986
0.246171,0.080716
0.910169,0.029324
0.635925,0.496442
0.828405,0.125498
0.729479,0.620476
0.086278,0.880192
0.813550,0.012204
0.859251,0.709304
0.178905,0.680801
0.594259,0.358689
0.556736,0.721599
0.696907,0.764370
0.313300,0.294106
0.692111,0.248239
0.453961,0.746706
0.136320,0.549960
0.584068,0.564059
0.491044,0.334920
0.457323,0.390536
0.912169,0.205265
0.840973,0.744879
0.280417,0.554931
0.482804,0.172814
0.109069,0.916846
0.089721,0.466875
0.486924,0.929537
0.653471,0.394402
0.455790,0.845966
0.227061,0.500647
0.394955,0.892938
0.939858,0.483165
0.053223,0.100069
0.325465,0.794895
0.384825,0.609648
0.379557,0.750630
0.821666,0.440649
0.836205,0.002185
0.854809,0.569698
0.069326,0.086322
0.804324,0.247568
0.220502,0.299476
0.552145,0.625213
0.128196,0.744435
0.838034,0.876187
0.470902,0.328921
0.567189,0.668858
0.161705,0.363463
0.182164,0.139790
0.711217,0.311879
0.597964,0.441794
0.948499,0.207450
0.531740,0.650130
0.014716,0.588280
0.787083,0.557124
0.434740,0.338257
0.421604,0.145067
0.130468,0.706859
0.209728,0.868188
0.714829,0.596918
0.038703,0.284398
0.361479,0.612792
0.087318,0.997423
0.793677,0.891774
0.976426,0.509784
0.391641,0.921185
0.933766,0.522854
0.310217,0.538262
0.729455,0.258591
0.801121,0.501141
0.669735,0.939142
0.787781,0.290985
0.092750,0.146849
0.856812,0.996656
0.777868,0.489225
0.984326,0.500759
0.416840,0.178750
0.726387,0.921132
0.361049,0.380793
0.079851,0.694884
0.752835,0.724621
0.169190,0.289359
0.125440,0.085550
0.296000,0.665683
0.651864,0.147576
0.997615,0.374798
0.724457,0.994623
0.098242,0.324485
0.954784,0.959565
0.782766,0.621425
0.005862,0.781398
0.951531,0.579846
0.056000,0.205948
0.869368,0.744567
0.596631,0.985442
0.318832,0.015127
0.445860,0.076603
0.085885,0.590113
0.667318,0.131421
0.404336,0.357451
0.141920,0.070257
0.146642,0.226718
0.472760,0.495845
0.353312,0.051401
0.428778,0.055769
0.277161,0.659861
0.291553,0.762922
0.401263,0.102429
0.444772,0.563519
0.754347,0.515167
0.384369,0.981691
0.378238,0.933717
0.846266,0.062067
0.972086,0.040272
0.350533,0.956116
0.939747,0.710299
0.006564,0.619967
0.101254,0.187597
0.512121,0.769288
0.468542,0.214220
0.577680,0.526434
0.329128,0.134091
0.522019,0.113014
0.908573,0.457940
0.707496,0.230733
0.450301,0.522416
0.688135,0.517754
0.488073,0.349428
0.096713,0.362188
0.434193,0.630537
0.506496,0.378504
0.478676,0.012677
0.455672,0.842168
0.824002,0.892540
0.127125,0.733015
0.650655,0.321355
0.230749,0.433437
0.130028,0.517413
0.594203,0.875578
0.109049,0.342926
0.870718,0.588746
0.788129,0.886493
0.294640,0.985530
0.187161,0.749802
0.331354,0.161761
0.379371,0.316447
0.666173,0.720049
0.745346,0.266068
0.097476,0.739578
0.881195,0.795370
0.116756,0.642990
0.173888,0.262149
0.960832,0.479077
0.210114,0.454005
0.432391,0.596013
0.536080,0.939674
0.292552,0.806224
0.412562,0.460128
0.192867,0.744899
0.526006,0.104066
0.342020,0.500851
0.149790,0.890749
0.484675,0.525967
0.404651,0.590333
0.616333,0.238611
0.789652,0.406238
0.096166,0.347880
0.286771,0.605657
0.237896,0.570465
0.141415,0.927486
0.649565,0.716234
0.090450,0.125326
0.057199,0.180896
0.249385,0.827068
0.400729,0.578197
0.755714,0.243630
0.668661,0.962948
0.214304,0.514518
0.530359,0.457630
0.142579,0.478707
0.008857,0.016311
0.701226,0.352942
0.413953,0.469259
0.863146,0.309038
0.863604,0.486939
0.577012,0.521056
0.654032,0.339660
0.988769,0.230839
0.205751,0.735648
0.307660,0.976067
0.138031,0.719668
0.424936,0.134853
0.381312,0.557149
0.810923,0.725142
0.107443,0.777726
0.329312,0.445540
0.970270,0.637954
0.421094,0.903648
0.795682,0.484016
0.317046,0.564270
0.863704,0.522646
0.592072,0.120687
0.969965,0.323393
0.252810,0.059235
0.012623,0.937811
0.251947,0.575632
0.222582,0.420867
0.561700,0.941758
0.911939,0.060611
0.911874,0.649886
0.463644,0.938728
0.222792,0.530901
0.858451,0.724372
0.703587,0.281535
0.145670,0.642340
0.371073,0.481953
0.642150,0.240631
0.928681,0.122318
0.256738,0.619157
0.130260,0.646242
0.461598,0.142109
0.103681,0.561749
0.526025,0.652079
0.218083,0.514431
0.120247,0.709585
