0.435524,0.010159
0.585702,0.001936
0.897965,0.295699
0.992581,0.979687
0.511394,0.791583
0.232963,0.163677
0.843327,0.791818
0.647478,0.931763
0.584401,0.625677
0.566533,0.346436
0.758358,0.459082
0.465055,0.229948
0.338562,0.270743
0.525572,0.888668
0.598917,0.234202
0.183858,0.958914
0.533037,0.595944
0.950353,0.661110
0.523246,0.485753
0.437289,0.409603
0.997162,0.112879
0.293572,0.304784
0.710588,0.096877
0.312211,0.354378
0.965133,0.869219
0.620916,0.884892
0.006488,0.537987
0.204091,0.932228
0.200053,0.486733
0.271498,0.714742
0.442682,0.094644
0.610319,0.427034
0.445601,0.930006
0.112486,0.843465
0.713374,0.557455
0.303773,0.256279
0.967153,0.790659
0.865535,0.721227
0.682529,0.893394
0.469006,0.689444
0.480911,0.894849
0.974166,0.404493
0.557772,0.525872
0.216573,0.701671
0.696688,0.125741
0.883122,0.280177
0.141828,0.049138
0.506839,0.408132
0.956592,0.751754
0.745397,0.484210
0.307013,0.002751
0.131219,0.288910
0.712562,0.200576
0.919463,0.031269
0.867148,0.027280
0.714916,0.368170
0.216969,0.820252
0.247129,0.547238
0.698857,0.892288
0.256190,0.735079
0.909631,0.383966
0.367533,0.997084
0.193683,0.880277
0.013905,0.843563
0.096418,0.486999
0.308517,0.745928
0.058280,0.875931
0.317423,0.663031
0.645165,0.316470
0.611056,0.408288
0.470616,0.581504
0.704888,0.504965
0.739718,0.330734
0.944563,0.441883
0.145714,0.168147
0.772590,0.050122
0.455068,0.465492
0.780196,0.206944
0.570649,0.113410
0.162984,0.595781
0.938807,0.249044
0.761032,0.960764
0.165730,0.654315
0.072543,0.475365
0.619667,0.216739
0.321886,0.382791
0.948690,0.606740
0.361203,0.053706
0.237562,0.282045
0.862289,0.230586
0.646612,0.294704
0.015639,0.867904
0.310665,0.041972
0.533638,0.725839
0.841206,0.681604
0.998391,0.079407
0.061793,0.829557
0.665970,0.483837
0.222017,0.631777
0.759698,0.961188
0.042970,0.936250
0.731960,0.304369
0.213692,0.609837
0.078869,0.069262
0.078032,0.766819
0.533509,0.743107
0.017605,0.349047
0.749525,0.607579
0.288052,0.834856
0.808163,0.239758
0.225713,0.383274
0.485839,0.368527
0.372393,0.781706
0.642544,0.603784
0.890917,0.369854
0.672878,0.377642
0.443378,0.447679
0.818160,0.023468
0.037327,0.010774
0.348851,0.865614
0.298876,0.454368
0.959472,0.280425
0.094159,0.609226
0.514301,0.673399
0.127635,0.209764
0.150039,0.447984
0.726315,0.581885
0.858754,0.771301
