0.438056,0.397618
0.819677,0.489569
0.917820,0.810286
0.116018,0.868306
0.190174,0.765440
0.258240,0.285608
0.542530,0.385715
0.414832,0.739874
0.784259,0.119503
0.050264,0.695299
0.160691,0.805951
0.021890,0.261139
0.804016,0.773433
0.518430,0.117300
0.743241,0.059210
0.201997,0.092121
0.513907,0.163864
0.877877,0.352817
0.724035,0.318923
0.202132,0.185362
0.648469,0.066743
0.131140,0.593043
0.929171,0.164650
0.803376,0.993632
0.358767,0.510439
0.429525,0.475873
0.570380,0.869515
0.148016,0.081336
0.010395,0.452599
0.572306,0.639185
0.438552,0.275415
0.254727,0.018358
0.878748,0.540771
0.770596,0.819443
0.084354,0.845787
0.379711,0.268615
0.118675,0.133654
0.302592,0.103338
0.588163,0.005866
0.182180,0.825990
0.194036,0.724624
0.102417,0.010254
0.445320,0.926600
0.075748,0.198951
0.878887,0.336987
0.602889,0.561568
0.474711,0.767825
0.044143,0.039821
0.510470,0.172001
0.480259,0.412626
0.464062,0.366343
0.742881,0.116208
0.275046,0.805436
0.960726,0.840142
0.832542,0.832783
0.467397,0.054440
0.982476,0.871033
0.815940,0.830966
0.802808,0.045118
0.912886,0.351259
0.228640,0.671603
0.470678,0.241375
0.314000,0.118310
0.435960,0.583047
0.860604,0.527858
0.708544,0.586548
0.663780,0.937923
0.421174,0.766010
0.154280,0.145247
0.759351,0.541201
0.220211,0.601735
0.174569,0.169777
0.146068,0.631216
0.264344,0.243361
0.260385,0.328274
0.599330,0.125021
0.798839,0.196868
0.332927,0.611826
0.225445,0.890122
0.355477,0.886198
0.340968,0.210572
0.423812,0.820153
0.454425,0.593293
0.169375,0.409556
0.478344,0.412622
0.056987,0.023145
0.393173,0.050489
0.459853,0.653272
0.139891,0.526871
0.422033,0.866547
0.978959,0.721949
0.786218,0.778670
0.712359,0.338599
0.255335,0.588642
0.727639,0.292186
0.017727,0.359344
0.140851,0.759277
0.866072,0.256606
0.877324,0.248590
0.074584,0.946116
0.246181,0.531849
0.137908,0.629379
0.991960,0.797254
0.562776,0.728130
0.711136,0.549100
0.517067,0.195507
0.450135,0.981300
0.571897,0.386229
0.593461,0.871838
0.215137,0.340359
0.217801,0.955911
0.304160,0.905903
0.989867,0.673618
0.026682,0.494659
0.842362,0.160987
0.569115,0.111703
0.407657,0.109830
0.617289,0.813030
0.311376,0.007259
0.685992,0.862034
0.489511,0.875791
0.429219,0.140983
0.016975,0.129265
0.718866,0.823652
0.188216,0.748544
0.265359,0.589029
0.364947,0.947620
0.841561,0.685970
0.627429,0.063999
0.836216,0.212593
0.165390,0.802457
0.033423,0.446975
0.433955,0.326351
0.832817,0.352315
0.446232,0.338207
0.548570,0.843032
0.560251,0.168585
0.622607,0.334235
0.181770,0.099230
0.234729,0.891184
0.031455,0.358207
0.480601,0.764876
0.559127,0.964877
0.163511,0.468544
0.011575,0.968823
0.527412,0.484318
0.486371,0.020142
0.488094,0.723966
0.825251,0.158205
0.384101,0.617467
0.455148,0.873912
0.258183,0.109088
0.417356,0.897175
0.806778,0.912950
0.419353,0.222126
0.132683,0.552056
0.944464,0.104495
0.205487,0.240196
0.657431,0.348224
0.980227,0.250220
0.045838,0.810073
0.284770,0.729504
0.548861,0.978510
0.892222,0.793534
0.915788,0.831606
0.157617,0.011774
0.021701,0.279319
0.545367,0.846498
0.552367,0.823373
0.606268,0.792129
0.092515,0.613510
0.130452,0.974106
0.795891,0.319659
0.118705,0.841798
0.535421,0.213636
0.217834,0.189398
0.140306,0.948532
0.563677,0.248275
0.220057,0.920617
0.399333,0.183291
0.812062,0.651862
0.914077,0.919372
0.735342,0.095739
0.710363,0.179006
0.856643,0.308752
0.102725,0.229010
0.494461,0.463307
0.872003,0.598327
0.288622,0.876696
0.730919,0.936660
0.776777,0.843204
0.427367,0.055370
0.424912,0.552260
0.541880,0.425740
0.419021,0.516623
0.876343,0.112121
0.822626,0.465610
0.841009,0.049040
0.392769,0.299046
0.835946,0.907883
0.263056,0.437764
0.457200,0.958968
0.764465,0.706957
0.357619,0.090282
0.704913,0.379681
0.474508,0.411063
0.831343,0.197379
0.154475,0.655005
0.475610,0.612917
0.022836,0.325015
0.767330,0.218377
0.038445,0.572661
0.728582,0.136170
0.420364,0.327796
0.687936,0.870927
0.445601,0.371769
0.206024,0.382797
0.959023,0.216811
0.222596,0.524794
0.784078,0.460923
0.541922,0.893981
0.093120,0.686460
0.297330,0.883619
0.319315,0.987751
0.717100,0.430283
0.464958,0.265167
0.522964,0.888886
0.839505,0.461486
0.467591,0.842693
0.178352,0.424422
0.910390,0.701033
0.922268,0.701414
0.108351,0.138259
0.325932,0.361314
0.427707,0.931075
0.509634,0.020488
0.321281,0.155959
0.603209,0.873041
0.296800,0.403430
0.759922,0.522437
0.440111,0.327429
0.736120,0.725598
0.638473,0.365263
0.808238,0.627677
0.565278,0.689187
0.338007,0.161250
0.263433,0.153211
0.388463,0.218404
0.632141,0.869805
0.837912,0.143859
0.752382,0.787411
0.242849,0.194237
0.843525,0.977147
0.380331,0.126146
0.595605,0.094720
0.176239,0.763383
0.323199,0.662706
0.675240,0.026705
0.657591,0.948024
0.097160,0.633322
0.338159,0.668155
0.665125,0.106945
0.516570,0.001759
0.471322,0.554617
0.819155,0.486440
0.025157,0.066136
0.209285,0.599562
0.334649,0.149125
0.394808,0.444080
0.622138,0.095618
0.299997,0.944467
0.227347,0.829995
0.229370,0.816771
0.555838,0.210663
0.942371,0.802348
0.016604,0.648274
0.671387,0.517028
0.343962,0.937507
0.072635,0.918353
0.837949,0.879745
0.865107,0.695134
0.517531,0.628206
0.194273,0.915269
0.939621,0.339574
0.015621,0.387091
0.142283,0.088774
0.060162,0.505580
0.911707,0.429601
0.726957,0.797584
0.415893,0.159289
0.461221,0.283613
0.930002,0.053484
0.606624,0.587071
0.647651,0.726458
0.631040,0.653455
0.321090,0.196487
0.283667,0.166280
0.923390,0.695437
0.583190,0.301820
0.061955,0.448643
0.653573,0.188751
0.418866,0.470235
0.394484,0.581548
0.636554,0.004969
0.770560,0.409826
0.778991,0.721505
0.774211,0.550061
0.029469,0.958469
0.851428,0.182237
0.389017,0.367911
0.202897,0.211050
0.582744,0.121021
0.728929,0.623063
0.307103,0.882849
0.192135,0.209411
0.420259,0.633727
0.570410,0.163852
0.489985,0.268499
0.256361,0.804265
0.639987,0.299854
0.355234,0.064858
0.395923,0.955233
0.791297,0.161429
0.943443,0.486255
0.743529,0.347786
0.836485,0.803829
0.063267,0.392413
0.891973,0.142455
0.289150,0.090675
0.358352,0.044704
0.414799,0.492602
0.373012,0.158986
0.076328,0.074231
0.014990,0.028026
0.366988,0.837813
0.596078,0.741470
0.271948,0.342734
0.971302,0.963800
0.591620,0.804372
0.854090,0.954918
0.416190,0.965774
0.670966,0.823539
0.039762,0.395106
0.134320,0.097101
0.302663,0.122579
0.403006,0.511730
0.030761,0.514076
0.783596,0.692135
0.009239,0.454966
