0.918584,0.106212
0.714251,0.989401
0.265573,0.555194
0.526833,0.720058
0.792351,0.645308
0.991657,0.339157
0.663865,0.385224
0.765883,0.228882
0.669810,0.377247
0.903975,0.449885
0.197735,0.483633
0.831221,0.553689
0.107375,0.687389
0.118194,0.710629
0.048420,0.503532
0.605027,0.354495
0.336371,0.710848
0.784443,0.291254
0.334555,0.334874
0.481767,0.545905
0.928395,0.343065
0.534851,0.223391
0.136287,0.226119
0.318001,0.313846
0.664930,0.869836
0.652384,0.482296
0.419471,0.730700
0.472750,0.933256
0.467893,0.923337
0.366116,0.972779
0.633972,0.309226
0.650950,0.008441
0.898981,0.704596
0.381806,0.727455
0.414122,0.539932
0.677675,0.135175
0.423698,0.297569
0.697790,0.454310
0.430049,0.354361
0.775330,0.909827
0.842953,0.425365
0.829355,0.135007
0.733401,0.412660
0.792262,0.679549
0.657389,0.662298
0.617506,0.627637
0.404183,0.701619
0.903252,0.472887
0.748581,0.597468
0.562263,0.083734
0.389280,0.184953
0.332781,0.286550
0.837489,0.262367
0.089434,0.817405
0.874563,0.976512
0.022386,0.522611
0.904431,0.550777
0.102393,0.312085
0.469516,0.584588
0.275428,0.960022
0.217022,0.222183
0.610511,0.343588
0.607361,0.928186
0.214944,0.542453
0.763673,0.153426
0.494836,0.203522
0.728747,0.746185
0.915927,0.236431
0.901054,0.175440
0.403012,0.248936
0.295564,0.753144
0.578383,0.049141
0.123767,0.848786
0.823524,0.353060
0.922587,0.608285
0.834423,0.554664
0.354919,0.824610
0.706859,0.326238
0.435941,0.466928
0.657092,0.556290
0.455042,0.485784
0.418522,0.959880
0.218154,0.964701
0.444829,0.390293
0.612839,0.627496
0.027765,0.080040
0.634947,0.414452
0.238768,0.993697
0.689474,0.466597
0.914271,0.032278
0.773733,0.480113
0.871944,0.717824
0.656576,0.398499
0.881599,0.664340
0.451157,0.813663
0.099450,0.900115
0.901319,0.796555
0.741882,0.179171
0.502731,0.101512
0.230085,0.768158
0.653074,0.898109
0.193374,0.221160
0.928750,0.469976
0.552349,0.373698
0.802172,0.212239
0.718843,0.527530
0.355973,0.603746
0.212937,0.200721
0.595283,0.981324
0.287728,0.393640
0.882044,0.007126
0.457669,0.992513
0.006573,0.114324
0.620681,0.598993
0.841854,0.519631
0.591600,0.330973
0.341441,0.076278
0.024559,0.667982
0.988047,0.458526
0.944719,0.219905
0.689983,0.290881
0.656404,0.965720
0.679010,0.271787
0.769476,0.147767
0.206871,0.715979
0.240019,0.503470
0.720904,0.182833
0.905764,0.518967
0.171028,0.247944
0.830944,0.377162
0.423223,0.312545
0.324886,0.537355
0.168869,0.015053
0.096645,0.085721
0.958648,0.945464
0.208742,0.728011
0.638205,0.379718
0.449931,0.199389
0.225536,0.809801
0.826359,0.506619
0.595744,0.049870
0.312391,0.885447
0.768610,0.666811
0.102510,0.386088
0.243800,0.753944
0.003025,0.564774
0.748894,0.033106
0.323681,0.167225
0.727019,0.564695
0.874175,0.927542
0.720004,0.244257
0.948822,0.621522
0.642803,0.013495
0.466054,0.827521
0.542302,0.006117
0.120676,0.008849
0.922926,0.529141
0.517714,0.177436
0.629788,0.168985
0.139079,0.536265
0.034294,0.845041
0.803031,0.703533
0.165534,0.425344
0.054650,0.526163
0.759063,0.829290
0.464870,0.457201
0.285784,0.403778
0.218123,0.072850
0.760601,0.568578
0.362934,0.000939
0.622402,0.075180
0.104885,0.964336
0.685341,0.564493
0.799764,0.795821
0.608704,0.834098
0.695750,0.535614
0.109264,0.641453
0.608519,0.872112
0.887482,0.420663
0.848984,0.405028
0.452082,0.113422
0.313491,0.944105
0.750921,0.238381
0.161470,0.748637
0.684665,0.219512
0.797097,0.380243
0.028855,0.225174
0.595976,0.895542
0.581333,0.480048
0.201290,0.076844
0.812129,0.474416
0.776641,0.677317
0.833593,0.725404
0.044453,0.075639
0.908222,0.943114
0.115901,0.655765
0.916259,0.734856
0.045330,0.520472
0.419859,0.050280
0.606076,0.911261
0.293280,0.775765
0.729490,0.016011
0.733004,0.609870
0.343472,0.613608
0.043443,0.334296
0.651426,0.554771
0.859656,0.660674
0.932851,0.167727
0.745354,0.558486
0.321816,0.452268
0.965014,0.388419
0.332876,0.456705
0.875371,0.659727
0.751461,0.058862
0.558481,0.550384
0.916400,0.518046
0.182980,0.061902
0.741727,0.976350
0.700792,0.198939
0.907592,0.415538
0.460829,0.827584
0.260805,0.008280
0.085452,0.409804
0.650679,0.062432
0.576591,0.389471
0.993154,0.514753
0.006169,0.140779
0.164833,0.652995
0.843144,0.609140
0.849613,0.060286
0.066474,0.038534
0.985599,0.566982
0.009052,0.301387
0.353808,0.633276
0.937514,0.020212
0.931718,0.259292
0.128158,0.988704
0.780577,0.445556
0.318123,0.318591
0.675774,0.016598
0.033153,0.657436
0.364238,0.251970
0.850601,0.445528
0.408142,0.307609
0.821494,0.677408
0.207148,0.497284
0.771534,0.334313
0.808733,0.306509
0.161894,0.886386
0.698869,0.654423
0.199680,0.025288
0.886159,0.657068
0.273325,0.086021
0.564256,0.748929
0.551815,0.505459
0.047106,0.948504
0.719852,0.865405
0.173477,0.877201
0.188256,0.962341
0.631903,0.378598
0.018588,0.649508
0.145643,0.363493
0.232965,0.406261
0.657094,0.484254
0.659081,0.054379
0.819245,0.435006
0.932928,0.511640
0.106208,0.914732
0.649202,0.063280
0.289702,0.249289
0.851907,0.223832
0.680514,0.262964
0.209426,0.824267
0.699259,0.186941
0.313469,0.391437
0.822289,0.225533
0.703996,0.383376
0.039067,0.391516
0.417902,0.779972
0.549361,0.656964
0.105431,0.428535
0.170540,0.043282
0.435492,0.479179
0.484480,0.722476
0.420590,0.449435
0.878641,0.142029
0.797563,0.853443
0.345329,0.348381
0.901787,0.715151
0.037849,0.085907
0.713987,0.019263
0.571972,0.525502
0.510177,0.101846
0.916513,0.115327
0.729972,0.966052
0.428592,0.573156
0.077904,0.062621
0.713764,0.082586
0.192241,0.799777
0.277274,0.496571
0.620688,0.805185
0.840966,0.458160
0.012065,0.900995
0.811528,0.429978
0.102179,0.716414
0.390070,0.524004
0.815581,0.138409
0.140503,0.505866
0.580109,0.266810
0.432408,0.480587
0.828914,0.389695
0.648427,0.309567
0.589992,0.814656
0.833724,0.519395
0.918580,0.861619
0.423278,0.888441
0.419232,0.583712
0.536835,0.194614
0.911205,0.860946
0.997439,0.137475
0.973858,0.484308
0.096861,0.794659
0.633073,0.304689
0.744720,0.884244
0.675392,0.600960
0.503872,0.755208
0.651134,0.621291
0.172058,0.300160
0.142124,0.143933
0.002510,0.687570
0.253741,0.938874
0.189652,0.575388
0.672720,0.577520
0.627646,0.188260
0.428230,0.668972
0.119874,0.580713
0.641018,0.203797
0.900662,0.219416
0.554391,0.424862
0.669165,0.452961
0.507572,0.118945
0.964215,0.911020
0.393769,0.013968
0.728590,0.648589
0.246677,0.765484
0.758065,0.667257
0.451419,0.303291
0.146069,0.854506
0.234066,0.528504
0.442299,0.064533
0.077825,0.734245
0.927528,0.707043
0.368500,0.421593
0.720256,0.699195
0.646590,0.095334
0.382152,0.767662
0.992010,0.805032
0.487272,0.480494
0.742196,0.274916
0.434224,0.831301
0.482024,0.452578
0.675613,0.046639
0.874812,0.564126
0.614338,0.126005
0.526750,0.963816
0.638546,0.656297
0.478739,0.225012
0.024405,0.996743
0.656127,0.995717
0.570819,0.362693
0.692068,0.086489
0.631754,0.770304
0.362791,0.665405
0.079799,0.891319
0.079095,0.295956
0.729927,0.402827
0.101764,0.231623
0.432241,0.021254
0.892021,0.023898
0.968238,0.682317
0.629344,0.931056
0.107246,0.377325
0.744884,0.081067
0.164865,0.583562
0.974529,0.302622
0.796068,0.166609
0.116792,0.205405
0.065857,0.346991
0.339779,0.246839
0.081824,0.037230
0.142271,0.212883
0.982717,0.107174
0.729044,0.368118
0.393168,0.352169
0.383607,0.136878
0.390094,0.737418
0.863988,0.599977
0.859850,0.096501
0.226920,0.308271
0.380834,0.114648
0.756140,0.835119
0.990859,0.319416
0.055154,0.806798
0.525374,0.607453
0.876352,0.645317
0.901949,0.041050
0.569887,0.784564
0.803050,0.414148
0.170660,0.448954
0.539692,0.450053
0.057639,0.147516
0.340390,0.637265
0.497264,0.769678
0.342681,0.461543
0.411877,0.382794
0.085539,0.316493
0.656011,0.044258
0.953266,0.724294
0.558494,0.349054
0.374497,0.619811
0.589619,0.506680
0.324167,0.207536
0.110360,0.752980
0.939888,0.185136
0.357860,0.028104
0.839309,0.975763
0.428056,0.288832
0.816503,0.380769
0.560798,0.967721
0.284253,0.729131
0.586424,0.364679
0.334170,0.025893
0.574806,0.363565
0.093241,0.435542
0.911941,0.371466
0.528190,0.438029
0.547493,0.579519
0.748453,0.641705
0.381481,0.482381
0.840659,0.852756
0.931349,0.897743
0.732287,0.667028
0.391094,0.090137
0.262677,0.352356
0.375740,0.310373
0.831353,0.096806
0.888192,0.692574
0.520850,0.502655
0.526503,0.820736
0.043300,0.905830
0.610285,0.968142
0.219775,0.895280
0.421139,0.994866
0.526184,0.264709
0.872276,0.736167
0.292489,0.778905
0.042971,0.023961
0.375346,0.670927
0.298068,0.730757
0.556955,0.362300
0.292339,0.133628
0.088889,0.219123
0.357089,0.151114
0.057460,0.971428
0.557894,0.917372
0.180910,0.941165
0.171017,0.219779
0.089153,0.586013
0.086899,0.169224
0.497464,0.635216
0.286379,0.601244
0.192361,0.496896
0.789416,0.834294
0.307438,0.692454
0.528365,0.611843
0.922395,0.874069
0.063190,0.184409
0.646618,0.691727
0.549207,0.507116
0.651857,0.485039
0.312528,0.182708
0.324757,0.246588
0.247358,0.172585
0.526993,0.202696
0.562075,0.768952
0.319153,0.326523
0.205578,0.312835
0.883754,0.751100
0.800970,0.238038
0.575094,0.965975
0.225859,0.604925
0.694720,0.751422
0.386450,0.571866
0.795308,0.353267
0.397071,0.861771
0.141257,0.174006
0.331872,0.638794
0.835309,0.614766
0.710860,0.173517
0.846141,0.244253
0.476458,0.832384
0.914103,0.679252
0.012875,0.741486
0.325342,0.780749
0.436481,0.337624
0.171585,0.955500
0.998120,0.609645
0.253477,0.958494
0.023457,0.112794
0.203773,0.412745
0.593328,0.287649
0.548348,0.200977
0.671142,0.861993
0.762524,0.943873
0.544765,0.025924
0.854958,0.694219
0.995515,0.338105
0.572405,0.260437
0.083539,0.786802
0.295047,0.758985
0.775577,0.570197
0.075095,0.797961
0.320747,0.171756
0.353869,0.368726
0.341586,0.517752
0.731745,0.978560
0.845081,0.561945
0.587354,0.002024
0.967492,0.325429
0.574838,0.987735
0.393743,0.201724
0.616937,0.890844
0.746741,0.047372
0.012357,0.461419
0.211246,0.973157
0.706917,0.046241
0.938137,0.033600
0.751635,0.333193
0.742781,0.790793
0.411358,0.382818
0.071827,0.021459
0.087608,0.524725
0.845280,0.781025
0.711445,0.684428
0.438326,0.761483
0.949142,0.789682
0.581582,0.425946
0.870708,0.145874
0.769333,0.903510
0.470127,0.914531
0.137146,0.649175
0.891984,0.058785
0.213595,0.725746
0.234122,0.383111
0.665939,0.984305
0.247342,0.116451
0.830228,0.587125
0.874653,0.000724
0.863765,0.710817
0.636564,0.601017
0.371308,0.242072
0.993716,0.405992
0.224566,0.141979
0.205801,0.272619
0.683879,0.225830
0.935962,0.859446
0.009670,0.797897
0.539138,0.154872
0.950486,0.953604
0.804941,0.048390
0.031786,0.743038
0.739716,0.729353
0.966562,0.197530
0.712816,0.271088
0.563714,0.629549
0.968564,0.245648
0.053512,0.370213
0.532514,0.573746
0.918673,0.204362
0.060658,0.723958
0.075631,0.047646
0.541634,0.425434
0.676578,0.966827
0.313425,0.101090
0.630560,0.396613
0.900351,0.453954
0.154015,0.983304
0.024789,0.987956
0.962075,0.180027
0.883826,0.905080
0.520949,0.729762
0.376699,0.600440
0.759255,0.818712
0.586723,0.917169
0.644373,0.917463
0.956172,0.128170
0.113597,0.162067
0.893428,0.780186
0.523774,0.269235
0.211200,0.437565
0.327906,0.039812
0.146320,0.167712
0.298389,0.485189
0.320764,0.650665
0.515195,0.602488
0.786465,0.603171
0.667697,0.730692
0.424259,0.419184
0.647155,0.515534
0.889816,0.657137
0.415808,0.500667
0.297748,0.521824
0.412024,0.568843
0.928365,0.055571
0.083358,0.292557
0.391938,0.674338
0.293561,0.045172
0.028280,0.024004
0.798940,0.309656
0.390409,0.058898
0.142831,0.732395
0.979418,0.454276
0.860523,0.750275
0.685820,0.960439
0.488432,0.103986
0.952159,0.128625
0.995190,0.703787
0.931831,0.632355
0.413897,0.343841
0.821839,0.737602
0.738934,0.228538
0.724462,0.837312
0.938297,0.986988
0.035314,0.459804
0.436801,0.673488
0.292231,0.594205
0.288422,0.034531
0.968782,0.921479
0.688432,0.231633
0.588858,0.723398
0.575677,0.802673
0.870053,0.232954
0.644211,0.236474
0.238277,0.862453
0.626105,0.094430
0.707037,0.447568
0.241990,0.921005
0.865612,0.580651
0.808247,0.590253
0.703570,0.750926
0.312541,0.558437
0.845440,0.151171
0.472581,0.814008
0.209436,0.390560
0.849112,0.737838
0.310004,0.047594
0.203571,0.862521
0.252067,0.037895
0.789133,0.383763
0.416973,0.242959
0.599716,0.403010
0.320499,0.075453
0.725861,0.157254
0.550207,0.584773
0.745122,0.866917
0.407667,0.681603
0.400388,0.126574
0.656412,0.071089
0.736667,0.263770
0.944528,0.148732
0.235508,0.114346
0.464439,0.232770
0.051843,0.109687
0.513897,0.083526
0.148169,0.761552
0.970100,0.394732
0.988555,0.120138
0.105410,0.571898
0.035042,0.251338
0.873868,0.082498
0.145717,0.252655
0.801370,0.089392
0.762207,0.770575
0.429903,0.333170
0.485150,0.378835
0.727420,0.428514
0.081256,0.709148
0.038513,0.070735
0.014923,0.061823
0.854531,0.791305
0.897302,0.323457
0.846457,0.831534
0.192793,0.095605
0.434694,0.262671
0.194698,0.811552
0.156214,0.602729
0.515008,0.199194
0.713534,0.174162
0.374925,0.654759
0.106872,0.015162
0.038075,0.112571
0.851860,0.344463
0.342206,0.799687
0.763077,0.655768
0.021451,0.090270
0.776893,0.674090
0.772603,0.853161
0.403044,0.446231
0.859188,0.603049
0.721913,0.997817
0.565888,0.893164
0.484540,0.305148
0.414081,0.761737
0.740197,0.008177
0.226520,0.196450
0.558628,0.155118
0.216306,0.016381
0.888759,0.523863
0.391009,0.156033
0.229255,0.503371
0.036084,0.457374
0.742010,0.425257
0.384462,0.474658
0.712833,0.864770
0.985578,0.786280
0.087877,0.450125
0.991955,0.107168
0.150008,0.491277
0.616645,0.314045
0.450799,0.436985
0.500097,0.776629
0.733481,0.080848
0.715787,0.125000
0.463834,0.917373
0.432785,0.584200
0.125403,0.943712
0.368712,0.463191
0.393041,0.011347
0.175048,0.764866
0.076236,0.768840
0.163454,0.547029
0.715184,0.159469
0.399165,0.282310
0.811105,0.511032
0.552104,0.565491
0.574228,0.135940
0.171506,0.733824
0.731095,0.213255
0.828301,0.017354
0.382859,0.931041
